UPH,mcType,material,pinPkgTyp,oper,wireType,wirePerDie,dieX,dieY,grindingThickness,pkgX,pkgY,pkgZ,leadCount,stripSize,wireCount,wireDia
353.5753066,UTC1000S,Substrate,FBGA,2200,AU,0.047065337,122,158,250,8,13,1.2,60,104,65,0.7
373.7937026,UTC1000S,Substrate,FBGA,2200,AU,0.047273949,122,158,250,8,13,1.2,60,104,65,0.7
372.0503017,UTC1000S,Substrate,FBGA,2200,AU,0.047384047,122,158,250,8,13,1.2,60,104,65,0.7
349.782626,UTC1000S,Substrate,FBGA,2200,AU,0.047588469,122,158,250,8,13,1.2,60,104,65,0.7
359.3928538,UTC1000S,Substrate,FBGA,2200,AU,0.047600267,122,158,250,8,13,1.2,60,104,65,0.7
368.2222638,UTC1000S,Substrate,FBGA,2200,AU,0.047630501,121,163,254,8,12.5,1.2,84,140,77,0.8
389.9298369,UTC1000S,Substrate,FBGA,2200,AU,0.049167971,98,185,250,8,12.5,1.2,84,140,75,0.7
377.9971806,UTC1000S,Substrate,FBGA,2200,AU,0.049505548,121,146,250,8,12.5,1.2,84,140,75,0.7
379.6624333,UTC1000S,Substrate,FBGA,2200,AU,0.049652743,121,146,250,8,12.5,1.2,84,140,75,0.7
405.696993,UTC1000S,Substrate,FBGA,2200,AU,0.049776917,236,328,178,8,10,1.05,60,80,67,0.8
389.9521557,UTC1000S,Substrate,FBGA,2200,AU,0.049800175,121,146,250,8,12.5,1.2,84,140,75,0.7
378.9954618,UTC1000S,Substrate,FBGA,2200,AU,0.049918957,121,146,250,8,12.5,1.2,84,140,75,0.7
387.0096945,UTC1000S,Substrate,FBGA,2200,AU,0.050015695,121,146,250,8,12.5,1.2,84,140,75,0.7
380.799957,UTC1000S,Substrate,FBGA,2200,AU,0.050058594,121,146,250,8,12.5,1.2,84,140,75,0.7
391.6606736,UTC1000S,Substrate,FBGA,2200,AU,0.050087771,236,328,178,8,10,1.05,60,80,67,0.8
372.7489508,UTC1000S,Substrate,FBGA,2200,AU,0.050122175,121,146,250,8,12.5,1.2,84,140,75,0.7
390.977128,UTC1000S,Substrate,FBGA,2200,AU,0.050123938,121,146,250,8,12.5,1.2,84,140,75,0.7
376.0480612,UTC1000S,Substrate,FBGA,2200,AU,0.050200021,98,185,250,8,12.5,1.2,84,140,75,0.7
403.7802023,UTC1000S,Substrate,FBGA,2200,AU,0.050201723,121,146,250,8,12.5,1.2,84,140,75,0.7
422.3294813,UTC1000S,Substrate,FBGA,2200,AU,0.050214202,121,146,250,8,12.5,1.2,84,140,75,0.7
384.928449,UTC1000S,Substrate,FBGA,2200,AU,0.050349048,121,146,250,8,12.5,1.2,84,140,75,0.7
374.5619387,UTC1000S,Substrate,FBGA,2200,AU,0.050391105,121,146,250,8,12.5,1.2,84,140,75,0.7
372.8685367,UTC1000S,Substrate,FBGA,2200,AU,0.05039291,121,146,250,8,12.5,1.2,84,140,75,0.7
384.042831,UTC1000S,Substrate,FBGA,2200,AU,0.050393415,121,146,250,8,12.5,1.2,84,140,75,0.7
384.550807,UTC1000S,Substrate,FBGA,2200,AU,0.05041822,121,146,250,8,12.5,1.2,84,140,75,0.7
388.0525607,UTC1000S,Substrate,FBGA,2200,AU,0.050419692,121,146,250,8,12.5,1.2,84,140,75,0.7
391.550064,UTC1000S,Substrate,FBGA,2200,AU,0.050421055,121,146,250,8,12.5,1.2,84,140,75,0.7
382.6026614,UTC1000S,Substrate,FBGA,2200,AU,0.050429843,121,146,250,8,12.5,1.2,84,140,75,0.7
384.2455688,UTC1000S,Substrate,FBGA,2200,AU,0.050509709,121,146,250,8,12.5,1.2,84,140,75,0.7
359.6648081,UTC1000S,Substrate,FBGA,2200,AU,0.050519446,121,146,250,8,12.5,1.2,84,140,75,0.7
376.0307308,UTC1000S,Substrate,FBGA,2200,AU,0.050522629,121,146,250,8,12.5,1.2,84,140,75,0.7
367.8347213,UTC1000S,Substrate,FBGA,2200,AU,0.050523953,121,146,250,8,12.5,1.2,84,140,75,0.7
385.5997951,UTC1000S,Substrate,FBGA,2200,AU,0.050528913,121,146,250,8,12.5,1.2,84,140,75,0.7
390.6217378,UTC1000S,Substrate,FBGA,2200,AU,0.050538866,121,146,250,8,12.5,1.2,84,140,75,0.7
386.1741001,UTC1000S,Substrate,FBGA,2200,AU,0.050605338,121,146,250,8,12.5,1.2,84,140,75,0.7
379.6718017,UTC1000S,Substrate,FBGA,2200,AU,0.050653667,121,146,250,8,12.5,1.2,84,140,75,0.7
385.0373423,UTC1000S,Substrate,FBGA,2200,AU,0.050654297,121,146,250,8,12.5,1.2,84,140,75,0.7
403.7124245,UTC1000S,Substrate,FBGA,2200,AU,0.050671174,121,146,250,8,12.5,1.2,84,140,75,0.7
380.9571026,UTC1000S,Substrate,FBGA,2200,AU,0.050683813,121,146,250,8,12.5,1.2,84,140,75,0.7
377.8706437,UTC1000S,Substrate,FBGA,2200,AU,0.050690394,121,146,250,8,12.5,1.2,84,140,75,0.7
370.3874295,UTC1000S,Substrate,FBGA,2200,AU,0.05074646,121,146,250,8,12.5,1.2,84,140,75,0.7
380.3521184,UTC1000S,Substrate,FBGA,2200,AU,0.050774488,121,146,250,8,12.5,1.2,84,140,75,0.7
365.156794,UTC1000S,Substrate,FBGA,2200,AU,0.050840489,121,146,250,8,12.5,1.2,84,140,75,0.7
394.7465463,UTC1000S,Substrate,FBGA,2200,AU,0.050847691,121,146,250,8,12.5,1.2,84,140,75,0.7
401.7221738,UTC1000S,Substrate,FBGA,2200,AU,0.050859015,98,185,250,8,12.5,1.2,84,140,75,0.7
373.1091289,UTC1000S,Substrate,FBGA,2200,AU,0.05091714,121,146,250,8,12.5,1.2,84,140,75,0.7
401.4382611,UTC1000S,Substrate,FBGA,2200,AU,0.050919243,121,146,250,8,12.5,1.2,84,140,75,0.7
369.1150651,UTC1000S,Substrate,FBGA,2200,AU,0.050952017,121,146,250,8,12.5,1.2,84,140,75,0.7
373.4270443,UTC1000S,Substrate,FBGA,2200,AU,0.051011043,121,146,250,8,12.5,1.2,84,140,75,0.7
386.3091228,UTC1000S,Substrate,FBGA,2200,AU,0.051031968,98,185,250,8,12.5,1.2,84,140,75,0.7
362.1130661,UTC1000S,Substrate,FBGA,2200,AU,0.05103854,98,185,250,8,12.5,1.2,84,140,75,0.7
383.4179217,UTC1000S,Substrate,FBGA,2200,AU,0.051056355,121,146,250,8,12.5,1.2,84,140,75,0.7
354.7970551,UTC1000S,Substrate,FBGA,2200,AU,0.0511068,121,146,250,8,12.5,1.2,84,140,75,0.7
343.5960077,UTC1000S,Substrate,FBGA,2200,AU,0.051140039,121,146,250,8,12.5,1.2,84,140,75,0.7
388.7428559,UTC1000S,Substrate,FBGA,2200,AU,0.051231829,121,146,250,8,12.5,1.2,84,140,75,0.7
388.9385875,UTC1000S,Substrate,FBGA,2200,AU,0.05125464,98,185,250,8,12.5,1.2,84,140,75,0.7
386.7383993,UTC1000S,Substrate,FBGA,2200,AU,0.051277117,98,185,250,8,12.5,1.2,84,140,75,0.7
385.3732246,UTC1000S,Substrate,FBGA,2200,AU,0.051291309,121,146,250,8,12.5,1.2,84,140,75,0.7
412.4936124,UTC1000S,Substrate,FBGA,2200,AU,0.051325137,98,185,250,8,12.5,1.2,84,140,75,0.7
381.7469944,UTC1000S,Substrate,FBGA,2200,AU,0.051423558,121,146,250,8,12.5,1.2,84,140,75,0.7
392.0887473,UTC1000S,Substrate,FBGA,2200,AU,0.051436272,98,185,250,8,12.5,1.2,84,140,75,0.7
390.1776677,UTC1000S,Substrate,FBGA,2200,AU,0.051539712,121,146,250,8,12.5,1.2,84,140,75,0.7
375.0671746,UTC1000S,Substrate,FBGA,2200,AU,0.0517859,98,185,250,8,12.5,1.2,84,140,75,0.7
362.6538835,UTC1000S,Substrate,FBGA,2200,AU,0.05192812,211,161,250,8,12.5,1.2,84,140,77,0.7
357.9784334,UTC1000S,Substrate,FBGA,2200,AU,0.052138095,159,187,250,8,12.5,1.2,84,140,82,0.7
391.0863098,UTC1000S,Substrate,FBGA,2200,AU,0.052466696,151,153,250,8,13,1.2,60,60,72,0.7
377.0612678,UTC1000S,Substrate,FBGA,2200,AU,0.052497034,211,161,250,8,12.5,1.2,84,140,77,0.7
443.073704,UTC1000S,Substrate,FBGA,2200,AU,0.052683103,122,158,250,8,13,1.2,60,104,74,0.7
425.5765444,UTC1000S,Substrate,FBGA,2200,AU,0.052878832,151,153,250,8,13,1.2,60,60,72,0.7
414.6157021,UTC1000S,Substrate,FBGA,2200,AU,0.052979177,151,153,250,8,13,1.2,60,60,72,0.7
431.5266978,UTC1000S,Substrate,FBGA,2200,AU,0.053063199,151,153,250,8,13,1.2,60,60,72,0.7
445.0207893,UTC1000S,Substrate,FBGA,2200,AU,0.053180546,121,163,254,8,12.5,1.2,84,140,78,0.7
421.7322437,UTC1000S,Substrate,FBGA,2200,AU,0.053218649,151,153,250,8,13,1.2,60,60,72,0.7
396.9140691,UTC1000S,Substrate,FBGA,2200,AU,0.053226674,151,153,250,8,13,1.2,60,60,72,0.7
387.1040406,UTC1000S,Substrate,FBGA,2200,AU,0.053227911,211,161,250,8,12.5,1.2,84,140,77,0.7
376.3813921,UTC1000S,Substrate,FBGA,2200,AU,0.053321733,211,161,250,8,12.5,1.2,84,140,77,0.7
426.560597,UTC1000S,Substrate,FBGA,2200,AU,0.053332623,151,153,250,8,13,1.2,60,60,72,0.7
371.8627716,UTC1000S,Substrate,FBGA,2200,AU,0.053360795,211,161,250,8,12.5,1.2,84,140,77,0.7
362.3952096,UTC1000S,Substrate,FBGA,2200,AU,0.053381332,211,161,250,8,12.5,1.2,84,140,77,0.7
417.8583556,UTC1000S,Substrate,FBGA,2200,AU,0.053427429,151,153,250,8,13,1.2,60,60,72,0.7
385.2679955,UTC1000S,Substrate,FBGA,2200,AU,0.053458208,151,153,250,8,13,1.2,60,60,72,0.7
413.7297866,UTC1000S,Substrate,FBGA,2200,AU,0.053480504,151,153,250,8,13,1.2,60,60,72,0.7
389.1079635,UTC1000S,Substrate,FBGA,2200,AU,0.053542007,211,161,250,8,12.5,1.2,84,140,77,0.7
377.7095633,UTC1000S,Substrate,FBGA,2200,AU,0.053594067,211,161,250,8,12.5,1.2,84,140,77,0.7
431.8381625,UTC1000S,Substrate,FBGA,2200,AU,0.053630324,122,158,250,8,13,1.2,60,104,74,0.7
382.1744265,UTC1000S,Substrate,FBGA,2200,AU,0.053637745,211,161,250,8,12.5,1.2,84,140,77,0.7
380.0960086,UTC1000S,Substrate,FBGA,2200,AU,0.053680831,211,161,250,8,12.5,1.2,84,140,77,0.7
395.8172713,UTC1000S,Substrate,FBGA,2200,AU,0.053718673,151,153,250,8,13,1.2,60,60,72,0.7
413.4694034,UTC1000S,Substrate,FBGA,2200,AU,0.053744628,151,153,250,8,13,1.2,60,60,72,0.7
389.6907406,UTC1000S,Substrate,FBGA,2200,AU,0.053769836,211,161,250,8,12.5,1.2,84,140,77,0.7
443.2053154,UTC1000S,Substrate,FBGA,2200,AU,0.053775523,151,153,250,8,13,1.2,60,60,72,0.7
424.5793578,UTC1000S,Substrate,FBGA,2200,AU,0.053798622,151,153,250,8,13,1.2,60,60,72,0.7
388.1609557,UTC1000S,Substrate,FBGA,2200,AU,0.053865182,211,161,250,8,12.5,1.2,84,140,77,0.7
372.5965865,UTC1000S,Substrate,FBGA,2200,AU,0.053865813,211,161,250,8,12.5,1.2,84,140,77,0.7
362.6733568,UTC1000S,Substrate,FBGA,2200,AU,0.053898926,159,187,250,8,12.5,1.2,84,140,82,0.7
398.8328091,UTC1000S,Substrate,FBGA,2200,AU,0.053964539,151,153,250,8,13,1.2,60,60,72,0.7
413.9267339,UTC1000S,Substrate,FBGA,2200,AU,0.053969409,151,153,250,8,13,1.2,60,60,72,0.7
442.278237,UTC1000S,Substrate,FBGA,2200,AU,0.053970474,151,153,250,8,13,1.2,60,60,72,0.7
380.1626682,UTC1000S,Substrate,FBGA,2200,AU,0.054010687,211,161,250,8,12.5,1.2,84,140,77,0.7
387.3203011,UTC1000S,Substrate,FBGA,2200,AU,0.054021596,151,153,250,8,13,1.2,60,60,72,0.7
415.2975656,UTC1000S,Substrate,FBGA,2200,AU,0.054027297,151,153,250,8,13,1.2,60,60,72,0.7
385.0013748,UTC1000S,Substrate,FBGA,2200,AU,0.054036792,211,161,250,8,12.5,1.2,84,140,77,0.7
431.3590271,UTC1000S,Substrate,FBGA,2200,AU,0.054059651,121,163,254,8,12.5,1.2,84,140,78,0.7
378.9803166,UTC1000S,Substrate,FBGA,2200,AU,0.054106914,211,161,250,8,12.5,1.2,84,140,77,0.7
371.9453574,UTC1000S,Substrate,FBGA,2200,AU,0.054138392,211,161,250,8,12.5,1.2,84,140,77,0.7
379.7359205,UTC1000S,Substrate,FBGA,2200,AU,0.054153685,211,161,250,8,12.5,1.2,84,140,77,0.7
418.0165629,UTC1000S,Substrate,FBGA,2200,AU,0.054156936,151,153,250,8,13,1.2,60,60,72,0.7
386.3581135,UTC1000S,Substrate,FBGA,2200,AU,0.05416788,211,161,250,8,12.5,1.2,84,140,77,0.7
399.1035732,UTC1000S,Substrate,FBGA,2200,AU,0.054237302,211,161,250,8,12.5,1.2,84,140,77,0.7
435.0170871,UTC1000S,Substrate,FBGA,2200,AU,0.05423984,151,153,250,8,13,1.2,60,60,72,0.7
377.090317,UTC1000S,Substrate,FBGA,2200,AU,0.054255229,211,161,250,8,12.5,1.2,84,140,77,0.7
370.9814449,UTC1000S,Substrate,FBGA,2200,AU,0.05426383,211,161,250,8,12.5,1.2,84,140,77,0.7
372.913708,UTC1000S,Substrate,FBGA,2200,AU,0.054286608,211,161,250,8,12.5,1.2,84,140,77,0.7
377.3076756,UTC1000S,Substrate,FBGA,2200,AU,0.054288854,211,161,250,8,12.5,1.2,84,140,77,0.7
359.5573065,UTC1000S,Substrate,FBGA,2200,AU,0.054295931,159,187,250,8,12.5,1.2,84,140,82,0.7
381.1820828,UTC1000S,Substrate,FBGA,2200,AU,0.054303938,211,161,250,8,12.5,1.2,84,140,77,0.7
378.9484225,UTC1000S,Substrate,FBGA,2200,AU,0.05430718,211,161,250,8,12.5,1.2,84,140,77,0.7
347.7133535,UTC1000S,Substrate,FBGA,2200,AU,0.054322205,159,187,250,8,12.5,1.2,84,140,82,0.7
317.5270087,UTC1000S,Substrate,FBGA,2200,AU,0.054348628,211,161,250,8,12.5,1.2,84,140,77,0.7
379.3457358,UTC1000S,Substrate,FBGA,2200,AU,0.054350941,211,161,250,8,12.5,1.2,84,140,77,0.7
368.346093,UTC1000S,Substrate,FBGA,2200,AU,0.054363432,159,187,250,8,12.5,1.2,84,140,82,0.7
378.4376206,UTC1000S,Substrate,FBGA,2200,AU,0.054369223,159,187,250,8,12.5,1.2,84,140,82,0.7
371.2166678,UTC1000S,Substrate,FBGA,2200,AU,0.05438821,211,161,250,8,12.5,1.2,84,140,77,0.7
377.340902,UTC1000S,Substrate,FBGA,2200,AU,0.054402237,211,161,250,8,12.5,1.2,84,140,77,0.7
382.7104882,UTC1000S,Substrate,FBGA,2200,AU,0.05443181,211,161,250,8,12.5,1.2,84,140,77,0.7
383.4243041,UTC1000S,Substrate,FBGA,2200,AU,0.054438469,211,161,250,8,12.5,1.2,84,140,77,0.7
419.8219794,UTC1000S,Substrate,FBGA,2200,AU,0.05444313,151,153,250,8,13,1.2,60,60,72,0.7
373.5273998,UTC1000S,Substrate,FBGA,2200,AU,0.054507394,211,161,250,8,12.5,1.2,84,140,77,0.7
367.8228067,UTC1000S,Substrate,FBGA,2200,AU,0.054512863,211,161,250,8,12.5,1.2,84,140,77,0.7
364.125566,UTC1000S,Substrate,FBGA,2200,AU,0.05457138,159,187,250,8,12.5,1.2,84,140,82,0.7
369.8257532,UTC1000S,Substrate,FBGA,2200,AU,0.054583259,236,328,254,8,10.5,1.2,60,168,67,0.8
425.1973873,UTC1000S,Substrate,FBGA,2200,AU,0.054597624,151,153,250,8,13,1.2,60,60,72,0.7
353.7567039,UTC1000S,Substrate,FBGA,2200,AU,0.054598264,159,187,250,8,12.5,1.2,84,140,82,0.7
394.8917933,UTC1000S,Substrate,FBGA,2200,AU,0.054598267,211,161,250,8,12.5,1.2,84,140,77,0.7
379.2281017,UTC1000S,Substrate,FBGA,2200,AU,0.054602718,159,187,250,8,12.5,1.2,84,140,82,0.7
337.9722283,UTC1000S,Substrate,FBGA,2200,AU,0.054690115,159,187,250,8,12.5,1.2,84,140,82,0.7
350.588222,UTC1000S,Substrate,FBGA,2200,AU,0.054700054,159,187,250,8,12.5,1.2,84,140,82,0.7
350.6854385,UTC1000S,Substrate,FBGA,2200,AU,0.05474154,159,187,250,8,12.5,1.2,84,140,82,0.7
373.8773019,UTC1000S,Substrate,FBGA,2200,AU,0.054750584,211,161,250,8,12.5,1.2,84,140,77,0.7
390.1880128,UTC1000S,Substrate,FBGA,2200,AU,0.05475497,211,161,250,8,12.5,1.2,84,140,77,0.7
385.2223771,UTC1000S,Substrate,FBGA,2200,AU,0.054822538,211,161,250,8,12.5,1.2,84,140,77,0.7
359.4029743,UTC1000S,Substrate,FBGA,2200,AU,0.054878111,159,187,250,8,12.5,1.2,84,140,82,0.7
357.5580419,UTC1000S,Substrate,FBGA,2200,AU,0.054912545,159,187,250,8,12.5,1.2,84,140,82,0.7
355.5479988,UTC1000S,Substrate,FBGA,2200,AU,0.054937042,159,187,250,8,12.5,1.2,84,140,82,0.7
359.7439162,UTC1000S,Substrate,FBGA,2200,AU,0.054978115,159,187,250,8,12.5,1.2,84,140,82,0.7
362.3238079,UTC1000S,Substrate,FBGA,2200,AU,0.054986438,159,187,250,8,12.5,1.2,84,140,82,0.7
375.8027835,UTC1000S,Substrate,FBGA,2200,AU,0.0549954,159,187,250,8,12.5,1.2,84,140,82,0.7
374.3833507,UTC1000S,Substrate,FBGA,2200,AU,0.055015306,211,161,250,8,12.5,1.2,84,140,77,0.7
373.7005007,UTC1000S,Substrate,FBGA,2200,AU,0.055023602,211,161,250,8,12.5,1.2,84,140,77,0.7
360.2460155,UTC1000S,Substrate,FBGA,2200,AU,0.055024249,159,187,250,8,12.5,1.2,84,140,82,0.7
364.8490742,UTC1000S,Substrate,FBGA,2200,AU,0.055025296,159,187,250,8,12.5,1.2,84,140,82,0.7
381.6647591,UTC1000S,Substrate,FBGA,2200,AU,0.055062667,159,187,250,8,12.5,1.2,84,140,82,0.7
386.9762914,UTC1000S,Substrate,FBGA,2200,AU,0.05506273,211,161,250,8,12.5,1.2,84,140,77,0.7
353.6226196,UTC1000S,Substrate,FBGA,2200,AU,0.055088196,159,187,250,8,12.5,1.2,84,140,82,0.7
350.2286926,UTC1000S,Substrate,FBGA,2200,AU,0.055092126,159,187,250,8,12.5,1.2,84,140,82,0.7
459.3084348,UTC1000S,Substrate,FBGA,2200,AU,0.055093831,121,163,254,8,12.5,1.2,84,140,78,0.7
404.1555548,UTC1000S,Substrate,FBGA,2200,AU,0.055102765,211,161,250,8,12.5,1.2,84,140,77,0.7
358.0016301,UTC1000S,Substrate,FBGA,2200,AU,0.055120651,159,187,250,8,12.5,1.2,84,140,82,0.7
435.9074997,UTC1000S,Substrate,FBGA,2200,AU,0.055136651,121,163,254,8,12.5,1.2,84,140,78,0.7
358.2188309,UTC1000S,Substrate,FBGA,2200,AU,0.055138127,159,187,250,8,12.5,1.2,84,140,82,0.7
362.0414399,UTC1000S,Substrate,FBGA,2200,AU,0.055150252,159,187,250,8,12.5,1.2,84,140,82,0.7
375.7138704,UTC1000S,Substrate,FBGA,2200,AU,0.055214816,159,187,250,8,12.5,1.2,84,140,82,0.7
362.994847,UTC1000S,Substrate,FBGA,2200,AU,0.055222517,159,187,250,8,12.5,1.2,84,140,82,0.7
347.8306405,UTC1000S,Substrate,FBGA,2200,AU,0.055241111,159,187,250,8,12.5,1.2,84,140,82,0.7
349.1276341,UTC1000S,Substrate,FBGA,2200,AU,0.055244709,159,187,250,8,12.5,1.2,84,140,82,0.7
353.4832222,UTC1000S,Substrate,FBGA,2200,AU,0.055247733,159,187,250,8,12.5,1.2,84,140,82,0.7
348.8372858,UTC1000S,Substrate,FBGA,2200,AU,0.05524806,211,161,254,8,12.5,1.2,84,140,77,0.8
367.0854282,UTC1000S,Substrate,FBGA,2200,AU,0.055270037,159,187,250,8,12.5,1.2,84,140,82,0.7
352.6766872,UTC1000S,Substrate,FBGA,2200,AU,0.055310137,159,187,250,8,12.5,1.2,84,140,82,0.7
360.8707465,UTC1000S,Substrate,FBGA,2200,AU,0.055355291,159,187,250,8,12.5,1.2,84,140,82,0.7
358.2907209,UTC1000S,Substrate,FBGA,2200,AU,0.05537341,159,187,250,8,12.5,1.2,84,140,82,0.7
387.1062362,UTC1000S,Substrate,FBGA,2200,AU,0.055393088,159,187,250,8,12.5,1.2,84,140,82,0.7
363.4625242,UTC1000S,Substrate,FBGA,2200,AU,0.055393425,159,187,250,8,12.5,1.2,84,140,82,0.7
359.2489753,UTC1000S,Substrate,FBGA,2200,AU,0.055394636,159,187,250,8,12.5,1.2,84,140,82,0.7
364.8748051,UTC1000S,Substrate,FBGA,2200,AU,0.055435039,159,187,250,8,12.5,1.2,84,140,82,0.7
357.3640433,UTC1000S,Substrate,FBGA,2200,AU,0.05544594,159,187,250,8,12.5,1.2,84,140,82,0.7
361.3925982,UTC1000S,Substrate,FBGA,2200,AU,0.0554659,159,187,250,8,12.5,1.2,84,140,82,0.7
361.1961898,UTC1000S,Substrate,FBGA,2200,AU,0.055466788,159,187,250,8,12.5,1.2,84,140,82,0.7
345.4622021,UTC1000S,Substrate,FBGA,2200,AU,0.055471885,159,187,250,8,12.5,1.2,84,140,82,0.7
357.2155035,UTC1000S,Substrate,FBGA,2200,AU,0.05547235,159,187,250,8,12.5,1.2,84,140,82,0.7
355.6800784,UTC1000S,Substrate,FBGA,2200,AU,0.055517249,159,187,250,8,12.5,1.2,84,140,82,0.7
384.99221,UTC1000S,Substrate,FBGA,2200,AU,0.055531406,159,187,250,8,12.5,1.2,84,140,82,0.7
363.3906636,UTC1000S,Substrate,FBGA,2200,AU,0.055550335,159,187,250,8,12.5,1.2,84,140,82,0.7
368.2311005,UTC1000S,Substrate,FBGA,2200,AU,0.055569296,159,187,250,8,12.5,1.2,84,140,82,0.7
357.9473361,UTC1000S,Substrate,FBGA,2200,AU,0.055574254,159,187,250,8,12.5,1.2,84,140,82,0.7
343.3544818,UTC1000S,Substrate,FBGA,2200,AU,0.055593567,159,187,250,8,12.5,1.2,84,140,82,0.7
342.0081448,UTC1000S,Substrate,FBGA,2200,AU,0.055605215,159,187,250,8,12.5,1.2,84,140,82,0.7
369.2719079,UTC1000S,Substrate,FBGA,2200,AU,0.055606752,159,187,250,8,12.5,1.2,84,140,82,0.7
357.9230411,UTC1000S,Substrate,FBGA,2200,AU,0.055615753,159,187,250,8,12.5,1.2,84,140,82,0.7
354.3299698,UTC1000S,Substrate,FBGA,2200,AU,0.055616211,159,187,250,8,12.5,1.2,84,140,82,0.7
349.6131049,UTC1000S,Substrate,FBGA,2200,AU,0.055618548,159,187,250,8,12.5,1.2,84,140,82,0.7
372.3556229,UTC1000S,Substrate,FBGA,2200,AU,0.055625196,159,187,250,8,12.5,1.2,84,140,82,0.7
354.6137355,UTC1000S,Substrate,FBGA,2200,AU,0.055652553,159,187,250,8,12.5,1.2,84,140,82,0.7
346.4404719,UTC1000S,Substrate,FBGA,2200,AU,0.055679414,159,187,250,8,12.5,1.2,84,140,82,0.7
367.5709053,UTC1000S,Substrate,FBGA,2200,AU,0.055720827,159,187,250,8,12.5,1.2,84,140,82,0.7
380.3042627,UTC1000S,Substrate,FBGA,2200,AU,0.055732722,159,187,250,8,12.5,1.2,84,140,82,0.7
474.0067754,UTC1000S,Substrate,FBGA,2200,AU,0.055736668,121,163,254,8,12.5,1.2,84,140,78,0.7
364.1667498,UTC1000S,Substrate,FBGA,2200,AU,0.055776501,159,187,250,8,12.5,1.2,84,140,82,0.7
372.1535231,UTC1000S,Substrate,FBGA,2200,AU,0.055797119,159,187,250,8,12.5,1.2,84,140,82,0.7
363.8856198,UTC1000S,Substrate,FBGA,2200,AU,0.055805025,159,187,250,8,12.5,1.2,84,140,82,0.7
342.7649659,UTC1000S,Substrate,FBGA,2200,AU,0.055847574,159,187,250,8,12.5,1.2,84,140,82,0.7
354.4267661,UTC1000S,Substrate,FBGA,2200,AU,0.055857152,159,187,250,8,12.5,1.2,84,140,82,0.7
351.0152503,UTC1000S,Substrate,FBGA,2200,AU,0.055874482,159,187,250,8,12.5,1.2,84,140,82,0.7
364.0071866,UTC1000S,Substrate,FBGA,2200,AU,0.055890777,159,187,250,8,12.5,1.2,84,140,82,0.7
350.10038,UTC1000S,Substrate,FBGA,2200,AU,0.055907157,159,187,250,8,12.5,1.2,84,140,82,0.7
348.3210263,UTC1000S,Substrate,FBGA,2200,AU,0.05591823,159,187,250,8,12.5,1.2,84,140,82,0.7
353.5513198,UTC1000S,Substrate,FBGA,2200,AU,0.055955041,159,187,250,8,12.5,1.2,84,140,82,0.7
353.4313341,UTC1000S,Substrate,FBGA,2200,AU,0.056005291,159,187,250,8,12.5,1.2,84,140,82,0.7
359.8846766,UTC1000S,Substrate,FBGA,2200,AU,0.056011047,159,187,250,8,12.5,1.2,84,140,82,0.7
361.8951827,UTC1000S,Substrate,FBGA,2200,AU,0.056048993,159,187,250,8,12.5,1.2,84,140,82,0.7
352.1651895,UTC1000S,Substrate,FBGA,2200,AU,0.056062997,159,187,250,8,12.5,1.2,84,140,82,0.7
375.3050032,UTC1000S,Substrate,FBGA,2200,AU,0.056082036,159,187,250,8,12.5,1.2,84,140,82,0.7
363.6178062,UTC1000S,Substrate,FBGA,2200,AU,0.056087821,159,187,250,8,12.5,1.2,84,140,82,0.7
345.951804,UTC1000S,Substrate,FBGA,2200,AU,0.056094183,159,187,250,8,12.5,1.2,84,140,82,0.7
367.0094155,UTC1000S,Substrate,FBGA,2200,AU,0.056121587,159,187,250,8,12.5,1.2,84,140,82,0.7
363.2114585,UTC1000S,Substrate,FBGA,2200,AU,0.056153376,159,187,250,8,12.5,1.2,84,140,82,0.7
348.4827809,UTC1000S,Substrate,FBGA,2200,AU,0.056172158,159,187,250,8,12.5,1.2,84,140,82,0.7
355.2521811,UTC1000S,Substrate,FBGA,2200,AU,0.056254585,159,187,250,8,12.5,1.2,84,140,82,0.7
350.5357051,UTC1000S,Substrate,FBGA,2200,AU,0.056283569,159,187,250,8,12.5,1.2,84,140,82,0.7
373.2194569,UTC1000S,Substrate,FBGA,2200,AU,0.056293459,159,187,250,8,12.5,1.2,84,140,82,0.7
362.1576948,UTC1000S,Substrate,FBGA,2200,AU,0.05634702,159,187,250,8,12.5,1.2,84,140,82,0.7
364.8543746,UTC1000S,Substrate,FBGA,2200,AU,0.05635761,159,187,250,8,12.5,1.2,84,140,82,0.7
362.6955551,UTC1000S,Substrate,FBGA,2200,AU,0.056409403,159,187,250,8,12.5,1.2,84,140,82,0.7
359.0538574,UTC1000S,Substrate,FBGA,2200,AU,0.056444566,159,187,250,8,12.5,1.2,84,140,82,0.7
350.0064986,UTC1000S,Substrate,FBGA,2200,AU,0.056465357,159,187,250,8,12.5,1.2,84,140,82,0.7
369.6034309,UTC1000S,Substrate,FBGA,2200,AU,0.056497454,159,187,250,8,12.5,1.2,84,140,82,0.7
361.0710829,UTC1000S,Substrate,FBGA,2200,AU,0.056518878,159,187,250,8,12.5,1.2,84,140,82,0.7
346.4510611,UTC1000S,Substrate,FBGA,2200,AU,0.05654174,159,187,250,8,12.5,1.2,84,140,82,0.7
348.633631,UTC1000S,Substrate,FBGA,2200,AU,0.056615997,159,187,250,8,12.5,1.2,84,140,82,0.7
